Date;Eurostoxx50 ;CAC 40;Dow Jones;Eurostoxx Banks;Airbus SE;AXA SA;Carrefour SA;Daimler AG;Deutsche Telekom AG;Kering;Société Générale;Veolia Environnement SA;Vinci SA;S&P 500
21/04/2015;3719,38;5192,64;6375,58;153,06;64,54;23,5;31,93;87,28;16,79;165,46;45,24;19,18;57,09;2097,29
22/04/2015;3724,49;5211,09;6405,84;155,12;65,8;23,49;31,64;87,49;16,94;159,05;45,75;19,07;56,77;2107,96
23/04/2015;3697,88;5178,91;6425,56;154,99;65,64;23,11;31,48;86,19;16,66;157,09;45,11;19,02;56,27;2112,93
24/04/2015;3713,96;5201,45;6435,22;157,16;65,14;22,87;31,42;87,16;17,01;156,07;45,84;19,57;56,69;2117,69
27/04/2015;3771,45;5268,91;6398,45;159,09;65,75;23,33;31,62;89,55;17,33;158,63;46,76;19,63;56,27;2108,92
28/04/2015;3715,42;5173,38;6420,77;157,85;62,9;22,5;31,58;88,93;17,1;157,88;46,22;19,55;56,22;2114,76
29/04/2015;3617,11;5039,39;6381,1;154,19;60,58;22,25;30,88;86,14;16,5;157,56;45,21;18,9;54,77;2106,85
30/04/2015;3615,59;5046,49;6308,13;154,43;62;22,62;30,79;86,33;16,48;153,42;44,71;18,92;54,82;2085,51
01/05/2015;3615,59;5046,49;6380,42;154,4;62;22,62;30,79;86,33;16,48;153,42;44,71;18,92;54,82;2108,29
04/05/2015;3632,94;5081,97;6399,27;155,16;61,6;22,74;30,94;87,55;16,98;156,58;45,33;19,55;54,6;2114,49
05/05/2015;3546,56;4974,07;6317,95;150,86;59,9;22,28;30,4;85,25;16,45;153,89;44,77;18,18;53,76;2089,46
06/05/2015;3558,03;4981,59;6298,72;152,27;60,28;22,54;30,49;84,67;16,48;149,98;43,75;18,05;53,3;2080,15
07/05/2015;3556,21;4967,22;6339,22;153,77;60,36;23,18;30,37;85,25;16,42;150,12;43,3;18,21;52,75;2088
08/05/2015;3649,48;5090,39;6408,77;156,56;63,4;23,45;30,76;88,07;16,93;152,4;44,08;18,54;53,67;2116,1
11/05/2015;3624,41;5027,87;6383,42;156,64;62,09;22,33;30,85;88,06;16,86;152,54;44,15;18,66;53,1;2105,33
12/05/2015;3573,1;4974,65;6349,98;155,21;60,71;22,17;30,52;85,68;16,6;153,33;43,81;18,49;52,67;2099,12
13/05/2015;3553,42;4961,86;6319,79;155,98;60,2;22,47;30,4;84,36;16,01;153,33;44,14;18,73;52,66;2098,48
14/05/2015;3602,22;5029,31;6376,45;157,75;60,87;22,76;30,76;86,57;16,28;155,56;44,93;19,03;53,72;2121,1
15/05/2015;3573,07;4993,82;6409,46;156,99;60,86;22,79;30,48;85,03;15,98;154,91;44,65;18,97;53,6;2122,73
18/05/2015;3589,22;5012,31;6430,36;155,97;61,5;22,83;30,65;86,47;16,44;156,54;44,03;18,92;53,4;2129,2
19/05/2015;3670,52;5117,3;6420,48;158,79;62,81;23,66;31,26;89,37;16,94;158,3;44,65;19,22;55,04;2127,83
20/05/2015;3683,48;5133,3;6380,21;159,35;63,34;23,85;31,81;89,71;16,96;157,28;45,03;19,34;55,29;2125,85
21/05/2015;3688,72;5146,7;6390,28;158,81;63,94;23,93;31,84;89,97;17,03;154,68;44,98;19,29;55,46;2130,82
22/05/2015;3679,14;5142,89;6363,22;158,63;63,73;23,94;31,86;89,7;16,26;151,52;44,75;19,24;55,47;2126,06
25/05/2015;3655,41;5117,17;6363,22;156,1;63,36;23,81;31,8;89,7;16,26;152,35;44,54;19,12;55,15;2126,06
26/05/2015;3619,3;5083,54;6291,61;154,27;63,49;23,78;31,55;88,46;15,8;150,96;43,29;18,96;55,03;2104,2
27/05/2015;3682,87;5182,53;6338,4;157,71;65,26;24,17;31,97;89,21;16,09;150,96;44,2;19,37;56,33;2123,48
28/05/2015;3650,71;5137,83;6317,43;156,26;64,64;23,75;31,68;87,58;16,09;150,96;43,55;19,17;55,39;2120,79
29/05/2015;3570,78;5007,89;6279,18;153,89;62;22,92;30,91;85,28;15,65;148,68;42,53;18,92;54,08;2107,39
01/06/2015;3575,04;5025,3;6306,81;153,24;61,82;22,93;30,92;85,74;15,65;148,5;42,21;19,05;54,79;2111,73
02/06/2015;3561,89;5004,46;6290,76;154,91;61,51;22,94;30,68;83,66;15,46;148,22;42,76;18,96;54,76;2109,6
03/06/2015;3583,82;5034,17;6310,39;156,5;61,43;22,98;30,78;83,8;15,55;150,17;43,31;19,23;54,29;2114,07
04/06/2015;3556,38;4987,13;6259,78;155,53;60,77;22,76;30,68;82,94;15,75;148,73;43,02;18,92;53,77;2095,84
05/06/2015;3510,01;4920,74;6251,71;152,87;59,66;22,41;30,31;81,85;15,5;145,85;42,3;18,57;53,3;2092,83
08/06/2015;3468,31;4857,66;6194,28;151,14;59,15;22,12;29,81;80,28;15,43;144,78;42,02;18,3;52,63;2079,28
09/06/2015;3456,79;4850,22;6186,41;150,98;58,95;22,16;29,81;80,85;15,02;143,06;42,2;18,19;52,25;2080,15
10/06/2015;3526,48;4934,91;6248,04;154,26;60,53;22,53;30,14;83,51;15,34;149,05;42,99;18,46;52,81;2105,2
11/06/2015;3551,91;4971,37;6280,67;155,27;61,45;22,78;30,34;84,62;15,46;147,84;43,43;18,8;53,02;2108,86
12/06/2015;3502,77;4901,19;6237,34;153,32;60,44;22,51;29,98;84,15;15,41;148,63;42,9;18,51;52,3;2094,11
15/06/2015;3438,07;4815,36;6205,66;149,34;59,29;22,09;29,53;82,25;15,03;146,82;41,91;17,96;51,12;2084,43
16/06/2015;3454,09;4839,86;6225,11;149,54;59,37;22,52;29,88;82,8;15,03;144,45;41,93;18,17;51,65;2096,29
17/06/2015;3428,76;4790,62;6234,09;148,38;57,96;22,37;28,43;81,57;15,19;142,73;41,65;17,89;50,99;2100,44
18/06/2015;3450,45;4803,48;6310,91;149,33;57,69;22,54;28,75;81,66;15,41;143,24;42,06;18,11;51,6;2121,24
19/06/2015;3455,8;4815,37;6274,68;150,64;58,94;22,42;28,51;81,6;15,34;143,8;42,41;18,15;52,2;2109,99
